npv_cost_gbp,total_co2_t,first_overlay_year
97436.3283131334,165.140016,12
118740.853865023,257.414352,7
110799.254990787,257.414352,7
135461.146374322,255.56424,7
94894.1954788904,226.65624,8
93684.8154256536,195.898128,10
108846.278824876,309.680016,5
109490.218972132,136.232016,13
68149.2855529918,165.140016,12
72601.4088644569,165.140016,13
93416.6157133936,226.65624,9
97661.8974283052,195.898128,10
126593.880665009,226.65624,9
147222.72410779,226.65624,8
127639.833577176,195.898128,9
72337.4933100839,165.140016,12
91524.8318778432,166.990128,11
126236.99051656,226.65624,7
94119.202003993,257.414352,7
132618.698466876,195.898128,9
139367.900420199,257.414352,7
125829.99126253,255.56424,7
113174.578331223,165.140016,11
124620.379654791,165.140016,12
116052.075547578,228.506352,7
105918.094000161,226.65624,8
137279.912485838,226.65624,8
116496.412352143,226.65624,8
118575.433294303,195.898128,9
89006.7671081042,257.414352,7
94908.1485228054,255.56424,7
124853.672773241,226.65624,8
83710.4021417465,166.990128,11
166363.208941688,311.530128,6
106284.600716763,195.898128,9
142721.246210286,313.38024,6
94569.3851019403,166.990128,10
79291.3560266202,165.140016,11
125302.197192304,226.65624,7
139629.00075294,195.898128,10
112544.636723403,195.898128,9
101929.882040468,197.74824,9
105173.839928941,195.898128,9
109245.26953666,165.140016,11
108481.796032516,226.65624,8
134757.832945918,226.65624,8
142462.084097671,228.506352,7
118342.077474614,195.898128,10
98458.2197870588,197.74824,9
140363.383255846,226.65624,7
79365.3540527331,195.898128,9
118301.576260679,259.264464,6
102513.989037689,165.140016,12
100756.833369111,197.74824,8
107844.763762869,226.65624,7
69195.4521071285,165.140016,13
131052.217114611,257.414352,7
107611.313011974,166.990128,11
100120.872174602,166.990128,11
88376.8579078809,226.65624,7
146544.649715299,224.806128,8
102055.35987043,165.140016,11
151716.702807595,257.414352,7
113331.406266591,226.65624,8
96208.5692489585,342.28824,5
87188.4742351306,255.56424,8
110379.42911555,197.74824,8
112415.635223917,226.65624,8
104536.519493056,197.74824,9
72803.3464218657,197.74824,9
165201.456781866,257.414352,7
95397.8227495193,166.990128,11
124824.796196073,195.898128,10
82457.0068504554,197.74824,9
134279.23648487,253.714128,7
159590.866259979,286.322352,6
91547.0926065771,166.990128,10
96637.214552099,197.74824,9
121429.27475952,226.65624,8
112366.263892293,226.65624,8
95591.0460450147,166.990128,11
95489.8651484069,165.140016,11
126167.312006584,284.47224,7
104702.797039141,226.65624,9
123759.649483979,286.322352,6
96211.6936053122,166.990128,11
118163.913463934,253.714128,7
85356.7930521005,165.140016,13
81848.6257692087,195.898128,9
101871.470489265,165.140016,12
127200.540921331,197.74824,8
93417.7325304945,197.74824,9
81183.4066069407,228.506352,7
127779.567914734,257.414352,7
90546.2889303941,166.990128,11
105960.530993918,197.74824,9
146246.942711138,197.74824,9
144607.725114841,226.65624,9
104094.832837534,166.990128,10
95596.9114977725,166.990128,10
138442.117509822,284.47224,7
87154.4183534952,166.990128,10
91617.3807851983,257.414352,7
123079.236494762,284.47224,7
89854.561740317,195.898128,10
85223.3953246746,166.990128,10
114440.920927302,257.414352,7
107201.319320118,226.65624,8
88638.3252941134,165.140016,11
172685.886891833,284.47224,7
133014.760393113,165.140016,11
112493.552218936,257.414352,7
141137.675549185,228.506352,8
109002.882421433,195.898128,10
94656.1399900131,197.74824,8
130032.090482294,255.56424,7
83575.4397648126,195.898128,10
89005.7932930725,195.898128,9
108083.137384741,226.65624,8
88874.0117039005,195.898128,10
157282.756060141,257.414352,7
78343.2392688049,226.65624,8
123876.165277129,286.322352,6
135643.060672332,197.74824,9
105975.34116153,226.65624,7
121379.883420278,197.74824,9
75036.5964741022,165.140016,13
89056.7976849399,226.65624,7
102939.110887783,284.47224,7
102432.054643155,166.990128,11
83368.9182988503,226.65624,8
92835.9038907343,257.414352,7
80280.3715089336,195.898128,10
163844.060636363,313.38024,5
119829.299954339,166.990128,11
81911.1532928638,226.65624,8
93206.7706752599,195.898128,10
90778.9326645119,166.990128,11
110687.046987737,311.530128,6
70798.8407166414,197.74824,9
111549.59743705,226.65624,8
114914.266709504,195.898128,9
68380.6189569478,165.140016,11
135900.479441358,197.74824,9
157308.644418983,228.506352,7
150336.662317429,313.38024,5
124751.107714141,257.414352,7
128656.297039104,226.65624,7
94740.6693508146,255.56424,7
78818.1869460048,166.990128,10
94915.7965639064,166.990128,11
105910.062679911,286.322352,6
113149.65601047,195.898128,10
96822.3891164312,165.140016,12
97136.7420530842,195.898128,9
116491.547292995,195.898128,9
158555.49167525,284.47224,7
95385.087001782,226.65624,8
110891.522021626,197.74824,8
74828.2817826393,166.990128,10
117762.31535991,257.414352,7
122392.282712727,165.140016,11
99499.5226618026,284.47224,7
85572.273735261,165.140016,13
77592.5326681952,226.65624,8
137564.225075504,195.898128,9
77884.4431298542,195.898128,9
149085.35981483,257.414352,7
104256.202053201,226.65624,8
94182.0446993693,165.140016,12
101438.054531911,195.898128,9
111042.056634878,255.56424,7
127399.313026766,226.65624,7
131343.805825313,315.230352,5
132991.320634944,257.414352,7
105006.421030738,226.65624,8
103598.956045643,197.74824,8
123593.299942581,165.140016,12
138338.965063876,224.806128,8
85105.1376955793,226.65624,8
87186.4484382809,165.140016,13
119818.191929437,166.990128,10
112792.195916491,197.74824,9
130401.911922262,197.74824,9
93602.6144348015,311.530128,6
70299.1782699201,166.990128,10
144622.142168441,344.138352,5
70023.7788445189,195.898128,10
118103.752510279,257.414352,7
97824.1203884049,197.74824,9
88164.3114558664,165.140016,12
78982.2252220451,166.990128,10
87694.6681573176,195.898128,9
112517.774667548,166.990128,11
112589.560807535,226.65624,8
79153.8134022879,166.990128,10
98025.0358777064,228.506352,7
111656.045299039,165.140016,11
87681.0578434189,226.65624,8
117815.594334933,284.47224,7
129415.547966118,226.65624,8
133261.568561968,286.322352,7
155238.750806668,228.506352,7
88707.9394043159,195.898128,10
73119.6479319402,195.898128,9
67579.4215580283,195.898128,10
93884.3404692603,195.898128,10
65726.0472349461,165.140016,13
80398.4619106653,195.898128,10
129958.562916188,197.74824,9
138751.805452911,226.65624,8
153778.977083097,342.28824,6
113037.790217531,166.990128,10
95639.0931974808,165.140016,12
83313.5086381879,197.74824,9
104097.000589999,166.990128,11
127874.201469724,313.38024,6
159824.395044452,284.47224,5
140425.389895646,228.506352,7
79323.4475859111,136.232016,14
95577.4993039796,195.898128,10
100012.610873254,197.74824,9
91922.5160232011,166.990128,11
77753.9523403358,224.806128,8
178714.184184654,415.15392,5
103076.967530967,226.65624,8
98359.8519932535,165.140016,11
97197.0317025085,286.322352,6
98568.6648818489,226.65624,8
68757.6728074141,165.140016,13
97032.444951786,195.898128,10
114771.399475561,226.65624,7
108607.269152808,195.898128,9
106515.584201846,165.140016,12
113500.908471299,165.140016,12
89398.4095154563,166.990128,11
86978.6909988959,253.714128,7
119074.047038758,165.140016,13
91843.207379816,166.990128,10
81815.1095607891,165.140016,12
123620.39881905,255.56424,7
124714.998970604,195.898128,10
132116.091073315,195.898128,10
125637.325179833,228.506352,7
96170.8201468409,226.65624,8
137411.13884922,255.56424,8
105180.91132085,195.898128,9
84426.2174885944,195.898128,10
100133.974837653,284.47224,6
124039.330481556,228.506352,7
76604.9088900105,197.74824,9
71640.5929245626,197.74824,9
94037.8756151698,197.74824,9
141438.729605972,259.264464,6
80838.4507888383,195.898128,9
111354.103511005,257.414352,8
100233.900751454,165.140016,12
131223.281576139,197.74824,9
141419.658411971,257.414352,7
138435.881587704,313.38024,5
116844.654868369,197.74824,9
133722.411255078,228.506352,8
111223.336132564,136.232016,14
105727.861945174,284.47224,7
99298.3745803185,313.38024,6
115694.017601101,165.140016,12
118923.348121237,165.140016,11
66931.1996141446,165.140016,13
106694.050289787,311.530128,6
108289.540132837,165.140016,12
65055.1797249783,165.140016,11
70922.7654942776,165.140016,13
94605.9260228806,257.414352,7
105404.00734795,197.74824,9
75498.9895664369,165.140016,12
132570.040474935,224.806128,8
98603.4832135927,166.990128,11
127146.001864148,195.898128,9
113734.084322092,226.65624,8
177463.042574025,257.414352,7
100193.408461687,257.414352,7
83084.1187903417,226.65624,8
201301.357496754,313.38024,5
123335.262047902,228.506352,7
140709.899593314,257.414352,7
78378.1300620385,165.140016,13
133271.387845637,286.322352,6
126135.217162695,197.74824,9
143074.282262623,226.65624,7
130931.987513584,226.65624,8
81491.2465373552,166.990128,11
118157.464388545,257.414352,7
77500.5368702193,195.898128,10
77954.450111559,226.65624,8
99587.4743828931,195.898128,9
136270.784899387,195.898128,10
97779.1083442469,195.898128,9
83568.6199813144,195.898128,10
78698.6715633275,226.65624,8
101219.490386189,195.898128,10
74843.8626724765,197.74824,9
128610.153481443,226.65624,8
78299.9526957153,166.990128,10
127364.737427598,195.898128,10
94035.7655557152,165.140016,12
131587.37770202,257.414352,7
90099.027836505,257.414352,7
161407.909191515,284.47224,7
79132.5633033605,166.990128,10
70842.4044686027,166.990128,10
106596.228360521,166.990128,10
87617.6519407723,226.65624,8
125077.937041243,226.65624,8
90965.4548963273,197.74824,9
70923.5511244051,195.898128,10
101690.737480719,166.990128,11
93296.6218447229,195.898128,9
115157.09727274,226.65624,7
80809.830922297,228.506352,8
83883.3674751174,165.140016,11
198647.360590435,284.47224,5
113175.697882137,166.990128,11
101742.982597128,197.74824,8
71920.7339619575,165.140016,13
85879.624175604,257.414352,7
98685.9657713627,257.414352,7
144610.476865869,311.530128,5
108841.92204078,165.140016,13
87432.5294898116,313.38024,6
138323.888271121,286.322352,6
132620.187646347,255.56424,7
211687.115600237,338.588016,5
142258.471566551,257.414352,7
124234.302204003,165.140016,13
92297.7844427157,228.506352,7
91996.3503725588,226.65624,8
116789.264486787,311.530128,5
85246.5678749645,197.74824,9
117170.414203034,342.28824,6
172279.105723764,388.096032,6
116179.273179908,197.74824,9
116063.216830141,166.990128,10
85986.9480648154,195.898128,10
70987.8908570991,195.898128,10
79862.9363874808,165.140016,13
64655.6805120658,136.232016,13
126366.273331834,226.65624,8
110135.278188208,197.74824,9
98820.621524219,226.65624,8
138726.255259938,226.65624,7
79037.0754973719,195.898128,9
99353.2308473462,257.414352,7
84236.7559082368,228.506352,7
79401.5202148382,195.898128,10
112456.21527658,286.322352,6
172582.190616689,417.004032,5
160948.333401422,257.414352,7
111425.811743313,228.506352,7
105348.457242859,226.65624,7
100989.314915563,282.622128,6
99428.0002741825,195.898128,10
91984.1627878567,253.714128,7
132922.535688805,286.322352,6
108977.12211285,282.622128,7
151978.003984532,313.38024,6
102618.119094526,195.898128,9
115342.731083925,165.140016,11
159426.597049182,228.506352,7
124970.420227243,255.56424,7
116022.266417293,165.140016,12
83351.6668539005,197.74824,8
109057.675535295,195.898128,10
78368.0844381144,165.140016,11
140644.112949994,255.56424,7
147894.409847401,257.414352,7
87620.9629187158,195.898128,9
105225.403609533,226.65624,7
108486.679810009,255.56424,7
109198.808858014,165.140016,11
108428.865454442,226.65624,8
117881.29236829,166.990128,11
109312.265389928,165.140016,12
103493.611421871,195.898128,9
180452.006062632,255.56424,7
100281.339863082,286.322352,6
109828.471813059,197.74824,9
191600.900787227,284.47224,6
143392.348820146,284.47224,5
80487.0262663128,226.65624,8
120245.375897052,226.65624,8
133745.818616177,226.65624,8
135901.711347688,255.56424,8
92599.4332006051,195.898128,10
115575.070483398,226.65624,8
109672.945147215,165.140016,11
102062.606151545,166.990128,11
123772.619559642,195.898128,10
68708.0868970311,165.140016,12
109532.135036466,165.140016,12
86205.3180955373,226.65624,8
111809.290567548,166.990128,10
139810.846608842,311.530128,5
106576.33694408,255.56424,7
118350.24502597,166.990128,11
120620.572269329,282.622128,5
138156.26804088,253.714128,7
122706.533807017,165.140016,12
130021.716983332,226.65624,8
75453.2787175341,197.74824,9
144975.578188302,226.65624,8
150567.583670154,284.47224,7
130487.136011399,195.898128,10
128203.344143203,284.47224,7
104808.3232615,257.414352,7
113885.275128029,166.990128,10
149302.089402614,257.414352,8
102481.839555171,166.990128,11
101491.326814983,195.898128,9
134605.258796778,228.506352,7
79692.2122915524,255.56424,7
127736.725036906,388.096032,5
94242.6158533109,226.65624,8
145192.607258869,228.506352,7
88760.2937214011,255.56424,7
88626.0181926188,195.898128,9
170336.281179175,415.15392,6
125120.883334862,195.898128,10
115913.522668393,166.990128,11
97627.8926272978,228.506352,7
138865.085549867,226.65624,7
107869.972431019,166.990128,10
127122.373749662,284.47224,7
120705.37167072,166.990128,11
151237.413816152,253.714128,6
121809.137051242,195.898128,9
78441.9305857513,195.898128,9
104934.088170435,286.322352,7
121552.875788387,226.65624,8
96364.3447885727,226.65624,9
159302.021668949,282.622128,7
77445.2091326459,165.140016,12
123029.286065651,195.898128,10
94827.9785069603,195.898128,10
104255.636662722,136.232016,14
105747.50195715,197.74824,9
88039.4350311825,165.140016,12
95584.2508739467,136.232016,14
122481.226823051,284.47224,7
123064.748595749,165.140016,12
118384.79308913,195.898128,10
87235.7998412404,166.990128,10
76398.7057657829,195.898128,10
71622.7129643247,166.990128,10
89303.3218506471,226.65624,8
108732.285670361,166.990128,10
104141.778399129,195.898128,9
177177.56954197,257.414352,7
115027.646001867,195.898128,9
116109.152261256,195.898128,10
81124.1834003082,195.898128,10
119394.005602699,226.65624,8
95214.4278795978,257.414352,7
113469.504178204,257.414352,7
111433.482786293,197.74824,8
84743.7397771846,226.65624,9
90285.8293988094,228.506352,7
112475.538811918,253.714128,7
107196.430866521,195.898128,9
88321.1005643245,226.65624,8
93450.6640346663,197.74824,9
127624.943717277,284.47224,6
82347.3447339514,166.990128,11
98749.0239328855,226.65624,8
105079.510638302,166.990128,10
110062.227148204,165.140016,12
140292.760185726,255.56424,7
147504.882928383,313.38024,5
145183.078263571,257.414352,7
113346.696405267,195.898128,10
79662.1534724516,195.898128,10
93823.9798257649,284.47224,7
113279.920419933,166.990128,11
105246.664103856,226.65624,8
108645.045077247,286.322352,7
76202.4424657644,166.990128,10
91046.4641601656,165.140016,13
87911.3014095584,195.898128,10
124399.292823894,226.65624,8
106879.060267393,255.56424,7
78473.7080373743,195.898128,10
143073.640832788,228.506352,8
127088.879922086,228.506352,7
92080.218231054,166.990128,10
120523.309074852,165.140016,11
141800.402920572,228.506352,7
70861.34665269,165.140016,11
110877.315130607,284.47224,6
88619.4860907828,226.65624,8
109832.148465636,197.74824,9
80703.1300869558,165.140016,12
88209.7042127209,195.898128,10
84994.9175334542,165.140016,12
139961.398366234,226.65624,7
96260.7717107399,195.898128,10
76921.5830063691,136.232016,14
92061.6041573845,226.65624,8
107087.382762636,255.56424,7
113053.333022705,284.47224,6
161809.666906626,255.56424,7
83910.8674940798,226.65624,8
124535.03625028,195.898128,9
103071.013272733,257.414352,7
106288.138277412,195.898128,10
124743.620181889,195.898128,10
184491.030196404,313.38024,6
132159.683347793,224.806128,8
109096.242290456,165.140016,11
141398.511380019,284.47224,7
101430.224928473,136.232016,14
71703.7688492013,165.140016,11
69065.2246301998,166.990128,11
95246.6862145517,195.898128,9
170428.443011581,413.303808,5
146211.509258168,313.38024,5
75222.2810923974,195.898128,9
85875.1288609851,197.74824,9
118526.529612143,226.65624,8
132723.943642328,284.47224,7
109491.699685506,195.898128,9
102787.272545386,195.898128,10
74949.8411697084,166.990128,11
123368.910459993,195.898128,10
108976.835298905,165.140016,12
139237.625650576,257.414352,6
124012.199316796,226.65624,9
91629.4020191307,165.140016,12
97477.1885587054,195.898128,9
93867.6156005759,257.414352,7
109381.43317921,195.898128,10
120653.503623682,197.74824,8
170519.419015565,257.414352,7
181511.032407639,313.38024,5
108163.634318239,284.47224,7
76374.4062652364,166.990128,11
84927.8017621407,197.74824,9
99888.1457071893,226.65624,8
88680.7423065942,166.990128,11
88736.6011835552,166.990128,11
125497.793028912,313.38024,5
81542.0896539411,166.990128,11
173589.172572159,315.230352,6
76597.2732348978,165.140016,13
65466.8010339312,165.140016,12
87759.5198250164,166.990128,10
104186.185145588,284.47224,5
82536.6767022626,165.140016,11
105822.984817102,226.65624,9
129168.006296712,197.74824,9
90963.8523869084,226.65624,8
142727.556202715,226.65624,8
76580.3907029139,166.990128,10
100134.156800817,165.140016,11
154104.486001117,286.322352,6
78906.6136773715,226.65624,8
136569.630721173,257.414352,7
155008.417505554,255.56424,7
118586.831323305,195.898128,10
132979.604003459,226.65624,8
104627.235724405,226.65624,8
126357.586958591,166.990128,10
144077.745138663,197.74824,9
115931.795612865,313.38024,5
87120.9352083148,165.140016,12
109872.394049646,255.56424,7
183412.643474867,340.438128,5
98755.066141809,165.140016,12
98414.3270361212,255.56424,7
114304.729409352,166.990128,10
97592.6478735656,165.140016,12
102756.335059676,195.898128,10
110119.444809008,257.414352,7
124295.257503422,195.898128,10
102989.666776397,195.898128,10
127245.997289341,166.990128,10
130720.180684571,413.303808,5
123790.449980364,195.898128,10
105389.707824462,255.56424,7
150938.654491276,311.530128,6
70208.7383298239,166.990128,11
83634.7711515272,259.264464,6
82283.5999775943,195.898128,10
102014.758602455,165.140016,11
78345.4727155029,166.990128,10
113110.628188059,165.140016,11
81507.522634783,165.140016,12
131652.002571209,226.65624,7
122889.663702035,413.303808,5
99888.3210233215,197.74824,8
70783.5331133355,195.898128,10
88053.5920619506,226.65624,8
73541.8510856244,166.990128,11
122702.349549085,226.65624,7
121258.618795227,226.65624,8
123744.433771855,284.47224,5
80033.4315634252,226.65624,8
113953.381110492,165.140016,11
165024.525317786,255.56424,7
110757.848390024,165.140016,12
121642.796536326,195.898128,10
84086.0897885913,165.140016,11
138564.752260803,226.65624,8
137206.751574662,259.264464,6
106822.920146767,166.990128,10
115127.968344206,284.47224,6
89721.222243501,195.898128,10
105392.944824152,255.56424,7
93693.4299677658,226.65624,8
111874.142640127,255.56424,7
108685.331310884,197.74824,9
123330.349934881,259.264464,7
87552.4370899393,165.140016,13
127033.226415034,257.414352,7
81045.100566322,195.898128,10
139007.494693093,286.322352,5
108571.836666984,166.990128,10
120277.030421161,257.414352,7
110538.785772698,255.56424,7
109482.780374065,253.714128,7
131644.319130908,226.65624,8
84656.5397090496,226.65624,9
117755.452853825,226.65624,8
159909.59089182,313.38024,6
187357.204483879,386.24592,5
111191.637060823,166.990128,11
96365.9721459709,197.74824,9
93234.8632844948,226.65624,7
83613.702190819,165.140016,12
146413.778745077,226.65624,8
94417.4481716335,166.990128,10
131253.936130329,195.898128,10
95388.6095248053,197.74824,9
109384.613202205,195.898128,10
104259.172004785,195.898128,9
80163.4571120268,197.74824,9
96254.5857465594,257.414352,7
109051.140806084,165.140016,13
164950.50049189,313.38024,5
100819.8531599,226.65624,7
130924.180060857,284.47224,6
132869.789519109,284.47224,7
94223.3392530635,195.898128,10
114106.819857195,165.140016,12
166150.437314759,253.714128,7
65320.3943127651,165.140016,13
150019.583126284,255.56424,7
96734.1089087287,226.65624,8
83166.7139472197,136.232016,14
145096.467061648,255.56424,7
71874.95533508,226.65624,8
117549.647023688,195.898128,9
166375.955570767,342.28824,5
82295.263877039,165.140016,11
128118.635667563,226.65624,8
110532.015439764,286.322352,7
134340.693650891,226.65624,8
107449.930664086,165.140016,11
137048.814875461,226.65624,8
122980.499403654,226.65624,8
87178.4293374343,195.898128,9
86050.5170898456,195.898128,10
81537.5027831476,166.990128,10
171646.500962783,284.47224,7
92135.2754235643,197.74824,9
86243.4094344926,195.898128,9
101263.391263084,166.990128,10
115310.078150303,165.140016,11
117212.214914563,224.806128,8
70815.1043711349,138.082128,16
81693.1533446493,165.140016,13
103957.489222328,226.65624,8
81233.2110693834,195.898128,9
219954.587949532,417.004032,6
154606.698191533,257.414352,7
122417.933110509,255.56424,7
79480.5211826231,195.898128,10
97693.0814686683,226.65624,9
87286.8751427636,226.65624,8
110347.49608328,284.47224,5
140730.642059703,226.65624,8
90478.9169450608,195.898128,9
114614.400943156,165.140016,12
197262.221418343,284.47224,6
100420.450540126,195.898128,10
106175.574809139,195.898128,9
89642.878438933,136.232016,14
98014.5915428236,166.990128,11
173798.66125914,313.38024,6
76549.3374443692,165.140016,12
109849.825339776,195.898128,10
112808.463545206,197.74824,9
123616.241519783,195.898128,10
92284.9633796541,166.990128,10
119539.781036629,311.530128,6
93522.4007660879,195.898128,10
69935.5789570062,195.898128,9
93024.7709131777,284.47224,7
99347.2565106302,165.140016,12
104781.301193944,166.990128,11
99081.2063333961,226.65624,8
71437.7441140225,165.140016,12
132154.047864705,226.65624,8
116228.102411026,284.47224,7
130128.986913926,313.38024,6
97230.6381107928,286.322352,7
129809.170757389,226.65624,8
112837.77498136,165.140016,13
107244.514508344,286.322352,7
70519.7394661457,165.140016,12
115866.003125098,195.898128,10
77687.3728886793,165.140016,12
106917.089550306,257.414352,7
108256.543295064,257.414352,7
137065.379830734,257.414352,7
147072.089438294,257.414352,6
89035.6692076376,195.898128,10
97572.6068351811,197.74824,9
122525.646771069,195.898128,10
85837.2407423455,226.65624,8
96338.3826524851,195.898128,9
128539.265262273,166.990128,10
79307.3587274543,226.65624,9
62528.5776015012,165.140016,12
114217.274740643,226.65624,9
69066.174436315,166.990128,10
101236.266819384,228.506352,8
90151.8721762361,136.232016,14
119628.695157111,166.990128,10
134388.104499557,255.56424,7
118413.992977707,226.65624,8
71770.6293436401,195.898128,10
111239.518903648,165.140016,13
131654.724467779,197.74824,9
94127.5478153351,226.65624,8
122998.111459552,226.65624,8
106312.091550951,165.140016,13
135654.632241802,195.898128,10
128708.086419183,195.898128,10
113674.231763821,195.898128,9
139146.253723979,195.898128,9
132586.868154077,195.898128,10
124832.325871986,284.47224,7
110784.474316312,195.898128,9
107828.530850702,226.65624,8
167021.498820439,255.56424,6
152398.085328166,286.322352,6
134306.752977794,226.65624,9
104531.15759911,165.140016,12
158224.075734467,284.47224,6
114335.421147406,195.898128,9
75976.9214435828,136.232016,14
72915.6517382678,165.140016,13
68215.633557957,165.140016,11
171759.57269924,282.622128,7
90288.2281583201,165.140016,13
144207.90917496,195.898128,9
89152.5886230853,195.898128,10
104444.170644097,195.898128,10
97211.902427454,165.140016,11
80917.439786787,166.990128,10
108489.061311126,284.47224,6
78443.6092253737,166.990128,10
106757.35521163,165.140016,13
154881.151246645,286.322352,7
93040.6274462204,136.232016,13
118682.472280338,340.438128,5
104991.594211952,284.47224,7
125477.582694863,226.65624,8
86185.6028229755,284.47224,7
103792.87492804,165.140016,12
153836.082193607,251.864016,7
87085.6396877899,195.898128,10
86444.5148383771,195.898128,10
120032.182530443,195.898128,10
119952.840962599,197.74824,9
113524.113353905,313.38024,5
108330.304011888,166.990128,11
64357.8759569366,136.232016,13
105806.863358496,255.56424,7
70413.7771908191,136.232016,14
114249.817937922,197.74824,8
183528.587465925,342.28824,5
112551.062710028,195.898128,10
127590.858576229,224.806128,9
73402.7456359629,166.990128,11
92463.7894773394,197.74824,9
154448.920585593,311.530128,5
112952.41484342,166.990128,11
88312.3087420905,165.140016,12
113453.382330494,197.74824,9
110976.508362413,197.74824,9
96741.5233759927,226.65624,8
73587.0021928179,166.990128,11
142043.305590591,255.56424,7
89425.837676512,165.140016,13
100097.258638383,165.140016,12
76708.7165937536,166.990128,11
125758.17413338,313.38024,5
81448.7749858295,166.990128,10
144617.043736228,284.47224,7
145776.694734977,311.530128,5
123908.859006345,197.74824,9
61667.9591495006,136.232016,13
148202.980090806,282.622128,7
114580.716313406,197.74824,9
159967.446713612,313.38024,6
96627.7189645155,166.990128,11
110559.875487079,165.140016,12
80706.0604506311,165.140016,11
117006.285531406,257.414352,7
74022.5521895921,165.140016,13
96735.5937925527,257.414352,7
82384.8053011463,165.140016,11
82541.652392763,226.65624,8
136078.980535876,197.74824,8
74627.4989820139,165.140016,13
96475.6535817766,197.74824,9
91702.8352032331,197.74824,9
141556.157659503,195.898128,10
101103.635659407,313.38024,6
136026.080080292,286.322352,7
125449.56170007,166.990128,10
103649.979462048,257.414352,7
126043.186310429,195.898128,10
117308.38515349,197.74824,9
128810.84784028,257.414352,7
120054.178934011,195.898128,10
92174.7773499539,165.140016,13
106956.957185725,195.898128,10
122039.804643154,255.56424,7
96407.3340455564,195.898128,9
141745.803650883,228.506352,7
145834.169220658,286.322352,6
143634.058505743,226.65624,8
83269.9786175401,195.898128,10
82610.883172128,197.74824,9
137249.463545008,226.65624,7
120229.715763923,195.898128,10
94535.8975940863,165.140016,12
95654.8971177331,195.898128,10
105077.756204808,313.38024,5
88156.33091427,195.898128,9
117839.811254063,226.65624,8
118153.793743687,226.65624,8
113326.962368581,228.506352,7
163745.359695144,313.38024,5
100978.103410342,166.990128,10
95211.2376170732,165.140016,11
181946.717447549,315.230352,6
127539.082846608,195.898128,10
152055.067414423,284.47224,6
120684.197618223,195.898128,10
106377.294120973,166.990128,11
81076.3059858046,165.140016,11
125538.604348602,224.806128,8
114911.258549523,228.506352,7
202404.315302177,340.438128,5
121551.107650305,197.74824,9
79584.26119353,165.140016,12
105563.533677638,165.140016,13
116939.776195413,195.898128,9
140472.320002324,195.898128,10
89570.0507538727,197.74824,9
126585.021209894,195.898128,10
132757.493121834,195.898128,9
76431.5280981203,195.898128,9
118505.514780155,195.898128,10
86151.9581723717,226.65624,8
127411.444730215,257.414352,7
145550.888693655,197.74824,9
106519.378137663,228.506352,7
156680.372178197,257.414352,6
83240.570891934,228.506352,7
115191.656442646,257.414352,7
71095.2688893891,195.898128,10
117053.638247953,226.65624,9
101266.580758915,195.898128,10
124811.697485409,228.506352,7
103996.264538968,226.65624,8
140372.958445237,226.65624,8
122793.946865096,228.506352,8
110101.622236447,286.322352,7
78208.9173565661,195.898128,9
81327.427385229,255.56424,7
108136.789411613,226.65624,7
87782.9204349886,255.56424,7
87690.1114040965,195.898128,10
76425.9220359783,197.74824,9
112700.775248494,166.990128,11
104516.171704364,226.65624,8
113447.941070921,195.898128,10
125013.350401677,257.414352,7
109057.086901093,195.898128,10
152926.354766215,259.264464,6
86318.0758870053,166.990128,10
79391.9831950957,195.898128,9
95037.5349734248,226.65624,7
138185.127408751,284.47224,6
80462.0975671613,195.898128,9
74921.1719600199,165.140016,12
131027.694036862,165.140016,11
117210.731815959,257.414352,7
116015.984928217,226.65624,8
109894.435505911,255.56424,7
139691.90808086,226.65624,8
87749.9843027782,255.56424,7
74975.1132352716,195.898128,10
102111.959303593,228.506352,7
71235.8339262282,197.74824,9
80429.6533531672,165.140016,12
118315.033960428,226.65624,8
84521.0911235642,136.232016,14
120806.613143157,197.74824,9
163056.521422078,286.322352,5
86725.9263863867,197.74824,8
165759.168462504,259.264464,7
145974.146038655,257.414352,7
146823.887775552,255.56424,7
104541.295118279,255.56424,7
91771.4895119197,195.898128,9
114671.689483898,165.140016,11
70481.4824457842,165.140016,13
87334.9303011636,197.74824,9
130918.413309605,195.898128,9
96943.2867109972,166.990128,10
112294.845240698,166.990128,10
147563.490501839,226.65624,8
129845.65957648,195.898128,10
116109.871581674,226.65624,8
111730.528603072,313.38024,6
105835.770422689,226.65624,7
126066.212143532,255.56424,7
94251.7895804663,197.74824,9
108059.969301206,224.806128,8
109599.584404586,228.506352,7
168028.169857529,311.530128,6
133363.53024883,197.74824,9
138251.199660172,228.506352,7
86207.2922861214,226.65624,8
137757.847933549,313.38024,6
177869.123006716,315.230352,5
99185.4348320581,136.232016,13
103820.907980815,257.414352,7
154795.419014771,313.38024,6
118273.509542365,165.140016,12
124098.900937124,197.74824,9
118582.0205274,195.898128,10
115719.724659274,226.65624,8
91965.9522815066,197.74824,8
115153.891469837,165.140016,11
122876.206583659,197.74824,9
90931.9182402557,195.898128,10
114251.437607482,165.140016,11
109339.265209073,165.140016,13
110668.765091712,226.65624,8
124110.982858477,166.990128,10
89689.3054143419,228.506352,7
133100.040764801,255.56424,7
108374.375732226,165.140016,11
136118.408776543,257.414352,7
98092.0808544616,166.990128,11
177377.843729844,257.414352,7
96748.8333196499,195.898128,10
70559.996185034,166.990128,11
123776.663925965,255.56424,8
