ODM_sample,InitialBacklog_frac,S0_backlog_km,S0_cost_GBP,S0_co2_wl_t,S5_backlog_km,S5_cost_GBP,S5_co2_wl_t,S6_backlog_km,S6_cost_GBP,S6_co2_wl_t
1.25694810634307,0.320801810898263,20.5303463110086,8380698.46703378,18982.5987401536,15.3245189745102,6415168.46884858,17730.2617715394,12.8969037428248,6327269.12605185,16612.206765174
0.766833520757903,0.231439004419157,13.6304626244387,5623375.78700525,17209.6487029539,9.96982476385481,4236482.49809049,16344.1469366898,8.32193042771665,4165200.45111285,15218.8340963113
0.658298356668701,0.264275140369638,11.9404791467046,5040637.31241449,16852.0165395644,8.69336405993353,3811763.99156127,16092.512525816,7.24700651662022,3765199.77730304,14981.747798197
0.702985779909128,0.323487462229882,12.6442887273663,5409377.41992286,17097.2642484104,9.22353744319183,4119173.04601786,16297.0925617779,7.69296910913976,4083720.03554489,15195.2782007903
0.764645248918289,0.148271523794943,13.596781431611,5468065.70915577,17092.2507985192,9.94409277581874,4078184.84605682,16224.2077458016,8.29999020093227,3982534.81591167,15081.6081704971
0.926127026693369,0.233549849113037,15.99895450212,6524087.70770448,17779.8652710535,11.7812494631098,4926656.47518311,16773.1788353041,9.85765455424135,4837587.09397838,15640.7144288197
1.35655382125161,0.239871826118144,21.8011677775502,8735979.71142721,19194.4207374401,16.3370509332898,6662690.6649555,17869.2957280969,13.7737392123245,6546413.33311356,16735.4455223136
0.965479356521252,0.138203647031443,16.5643573942172,6580486.0156449,17794.8908198368,12.2175080744482,4925876.26199451,16749.1014228723,10.2291554084604,4804533.40197204,15595.2817099722
0.976199734407087,0.138702205975718,16.7171387269922,6639499.72655376,17832.5704570109,12.3357151959229,4971735.00472164,16777.9586555189,10.3299910595883,4849520.5197841,15623.9347109241
1.31879153997091,0.278315550739736,21.3241610844828,8614682.82156987,19124.1127253747,15.9560095304728,6582465.51945738,17826.8093298321,13.4433326584189,6479101.02564045,16700.4733859013
1.27217696755346,0.208564657599523,20.7272043140862,8278578.28556328,18894.7776708926,15.4806670522716,6285836.51910719,17623.1420655046,13.031790457304,6163668.05494022,16481.4409793446
0.866390134406397,0.295486289818713,15.1259846860392,6297678.34528813,17650.1787562433,11.1105946308022,4781787.8801231,16698.632503648,9.28779702776443,4717521.89641438,15581.5508561652
1.05115524747175,0.257692032979857,17.7703057592244,7234889.75886272,18237.3702364707,13.1539343133432,5488126.68194721,17130.7881246548,11.0295741705305,5394783.7902932,16000.1855949726
0.795231541449095,0.154805887551036,14.0620476106014,5656182.69435381,17212.4549059347,10.2977608359957,4224471.54358727,16316.3879184845,8.59886870927646,4126858.88699818,15173.342801841
0.737364460138012,0.343286387734715,13.1782093295622,5644728.69137295,17249.6531759496,9.62716863161145,4307016.72931577,16417.812809758,8.03307519162311,4272741.99736911,15317.7799886503
1.23594019865393,0.158100214989701,20.2568926110436,8019798.53432038,18718.7986748479,15.1074789228145,6059294.55648963,17468.223405186,12.7092562423758,5923861.6781397,16315.551089915
0.896944460276102,0.295319809715177,15.5747726669081,6466852.90103285,17757.277180275,11.4549722211006,4911544.44311979,16779.3047491617,9.58027026439299,4843891.64819334,15660.9206450556
1.34925435618444,0.117321358215672,21.7093165115222,8510635.01980742,19025.8622903386,16.2634127392999,6431181.5373255,17695.3456748879,13.7097508928318,6278529.7771106,16535.3658902705
1.30633239063807,0.089320505960093,21.1653463628546,8258747.03714845,18858.5563697897,15.8291304106777,6218876.86475163,17554.2161793539,13.3332640904407,6059542.92199572,16387.631152811
1.11202715678287,0.210135127952745,18.6061943483513,7474735.72320005,18380.4977074424,13.8070717651459,5653836.07814209,17223.845569198,11.5895551125017,5541648.43590595,16082.3972365096
0.608557936213798,0.254685727497378,11.1441275188027,4722545.06782321,16651.3470369659,8.09619389772729,3568006.42691516,15941.4231735695,6.74598665869209,3526137.07309146,14832.9324389499
1.3402378792059,0.26102983006388,21.5957775515122,8690819.16203361,19169.5638899085,16.1728405062178,6635679.31430935,17856.7767175655,13.6312887443017,6526316.1193423,16727.1203016397
0.902339516956301,0.262605633164967,15.6534638377437,6441820.07227005,17734.105718124,11.5153924933387,4876943.65750912,16749.471844222,9.63156108733984,4798990.55201814,15623.9960799189
0.790376846596132,0.113699736847145,13.9884215965649,5558045.31332734,17140.9677215242,10.2416476195572,4129939.19339066,16247.0466760099,8.55131914826853,4020742.84453253,15095.6603800452
0.850355413191291,0.204816975696844,14.8883709930167,6054863.9648248,17475.9643398903,10.928474821497,4552825.10594971,16533.0533826635,9.13309798565496,4463443.29362051,15397.6489141477
1.29957937137333,0.255612176314104,21.0792172772442,8486225.75920357,19037.2529868541,15.7607505075361,6470714.71084552,17750.8755528078,13.2741896475712,6361366.69835474,16619.45795609
0.679089634120791,0.0556833345748083,12.2685322268506,4801693.93811868,16651.1080395466,8.93976897529535,3528410.1531564,15860.6990985055,7.45350086010103,3417142.67346712,14704.7495587636
1.01267563951883,0.17649252031919,17.232925397501,6898038.5566287,18005.3832507075,12.735706432852,5189383.54498762,16923.6540144224,10.6716480067334,5075100.5340067,15776.6750931427
0.885055280378595,0.2659014437446,15.4006334125256,6351719.25056493,17677.7324935027,11.321172318363,4809274.39899058,16708.1646007971,9.46652070951555,4734157.2908689,15584.0697724895
1.32146313237932,0.342689684646091,21.3581501477963,8728049.45598891,19209.4888563338,15.9832128254535,6700060.88147783,17915.6703542014,13.4669566541146,6615829.65119807,16803.0256416788
1.30242960610777,0.169159697641688,21.1155786775225,8364682.23112273,18942.2365033645,15.7895907502631,6337181.31586267,17646.9723733673,13.2990887883327,6201874.34701864,16497.2632275762
1.04607701590279,0.0741255001592307,17.6995215814605,6908295.31449329,17990.2527952266,13.0984504300965,5150695.94679426,16874.8394890071,10.9817784297767,5003050.55300413,15705.5665620266
0.83218400706983,0.174125281939509,14.6176716129294,5900195.07116117,17371.1148736392,10.7214700545422,4419920.98468118,16442.5911545806,8.95756698863688,4323546.7813407,15301.6251550792
1.37929645350862,0.298730411869266,22.0857417187048,8935208.45107932,19333.7583119954,16.5650511606602,6846506.27318501,17998.9653284029,13.9717472437263,6747066.35593857,16878.0583242487
0.680061562561303,0.175483355832827,12.2842360648644,5016137.81177902,16814.7719387348,8.95181824574075,3749338.94426017,16029.3930285379,7.46396346489436,3673355.34134464,14898.3770429494
1.2117570310207,0.10468289573254,19.9399052544028,7814058.82528643,18576.1964903052,14.8565677261185,5873651.58072057,17338.5546959908,12.4926595048279,5723586.14980284,16174.4697605676
0.633871899971014,0.0531296056782784,11.550423771796,4522695.03281045,16475.8307394894,8.40016374223461,3317119.06296388,15730.7546521393,7.00027824949378,3211851.47644512,14578.0357918678
0.828579813417223,0.122594110622283,14.5636670579047,5792333.40129845,17291.125469003,10.6801239305569,4312915.47980611,16362.8180032582,8.92241936929521,4201671.18357564,15211.2163813028
1.28485228507264,0.307420250764005,20.8904852832614,8495916.79869677,19053.7332254407,15.6106135596812,6500647.38513564,17781.3991883791,13.1442865852994,6407431.87264478,16660.7849858698
1.10265223227026,0.139255610298314,18.4784507847954,7311547.48485015,18261.5109595653,13.7068918090906,5494514.58260973,17106.8160081267,11.5034500350142,5361863.18900099,15950.4774659485
0.7164315930339,0.319753809404604,12.8538377755863,5481909.832007,17141.8176562855,9.38177556210364,4172197.68860788,16328.5709588499,7.82620383585448,4133783.11900827,15225.0266175839
0.833432578531871,0.307391202963623,14.6366441357615,6133097.58688089,17548.8304509689,10.7362282544335,4661469.29166147,16627.0401960489,8.97038143519578,4604514.26564986,15513.9922400304
1.08825500200235,0.175133991051418,18.2816896936134,7294720.18290872,18258.2124945549,13.5529979586418,5497478.58687622,17117.0956398977,11.3714520201162,5376603.91999525,15968.5068433346
0.86850071310115,0.190221080300709,15.1568988991308,6132156.41835063,17521.6173837867,11.1340767194911,4605116.64999261,16561.8269304015,9.30749321587813,4509337.24124913,15422.5272407731
0.735108782198589,0.11112136549545,13.1426887593091,5231331.43102194,16934.3755615036,9.59982591116183,3880470.23915916,16092.2744496423,8.00941079875309,3777736.5414006,14943.8130814511
1.07969269055055,0.331911366328408,18.1644165191178,7504698.92477848,18425.0705055985,13.4616065163801,5731908.38782158,17301.7086679066,11.2933075229918,5658442.4628445,16186.3562446209
0.977786367579803,0.159626818591068,16.7397406097638,6682677.19813276,17864.5762544997,12.3532516111813,5014787.98753928,16810.049115297,10.3449929439995,4898654.68927446,15660.3920356328
1.01121952062525,0.282903957250386,17.2126329307308,7065129.32940748,18134.5927321961,12.7201443253139,5367706.43072581,17061.2768260172,10.6585293784803,5285254.33681974,15936.7818205384
0.647096079099121,0.301219283713566,11.7624844290212,5037984.16551514,16859.5921889356,8.55972203585275,3828128.44507494,16112.9997880855,7.13488911648208,3794136.73129577,15010.8550206634
0.87761701552868,0.134979282878948,15.2910768058942,6090253.57716369,17482.6688907109,11.2368472884929,4546884.98794162,16511.5168501731,9.39462009287647,4433673.15921312,15360.2061810793
0.989499761338147,0.231861599881612,16.9060780218465,6865065.33984445,17996.2620272843,12.4822322759326,5189225.5019373,16936.9888906919,10.4552140771549,5093516.83755498,15802.2493290407
0.867623149707222,0.119444911909268,15.1437890129494,6008023.58666867,17427.0442251662,11.1238891192701,4476485.37694741,16463.7216196975,9.29868989488326,4359774.83688278,15309.5847101694
0.62395125415881,0.24328056012682,11.3920243686456,4796314.72518293,16694.3509353641,8.28177098924289,3617626.48912978,15968.2544397702,6.90151613906114,3570017.15262804,14856.0129356309
1.36623902658862,0.284086238499469,21.9226228489156,8850675.72692949,19276.6539150015,16.4343336318124,6772855.57326914,17948.967863043,13.8582160633014,6669463.8655656,16824.6850182312
1.38239834728843,0.218797026819042,22.1243367719703,8826294.49646927,19248.3327789178,16.595893943564,6725872.04933467,17904.8712581067,13.9984891152913,6602436.97487461,16767.0703686821
0.718680569452361,0.14899056119951,12.8882710089601,5199808.42036029,16923.5864285292,9.40746800145209,3875095.68707445,16099.2519584836,7.84739030779199,3785821.82010984,14959.8457835501
0.840613750631145,0.345981091160168,14.7438366682248,6238812.8312189,17624.4615879095,10.8182191030832,4760678.46129583,16698.584689522,9.0399497411485,4714344.81736894,15593.292240006
1.16112154473089,0.0692230938401195,19.2680939616834,7500469.03594947,18368.0579312195,14.3266275396292,5611329.98303257,17164.4165556327,12.0360181350155,5453742.90444059,15992.8495181591
1.25478390049624,0.0569226750841562,20.5020354628632,7953662.10238614,18656.2520349069,15.30166632229,5963115.92842814,17384.588665501,12.8769020646455,5796487.55334655,16210.6033211874
0.966902004370575,0.246185426966254,16.5848595229375,6767018.51294563,17936.9908524268,12.2335693755948,5119976.9257513,16897.1391432983,10.243054870313,5030644.25093849,15766.0354855824
1.02309894169135,0.230389187237092,17.3792266872667,7042029.11828832,18108.6425951893,12.8494838106039,5325775.45153815,17022.2696138436,10.7690114596942,5226643.9780053,15886.4361008654
0.939987266775359,0.321527620095825,16.1991841021275,6746239.71178305,17940.2875751084,11.9357983466649,5138875.70616557,16927.6273007428,9.98941707123518,5074585.64863451,15813.2217852931
0.605414618731092,0.184579713376145,11.0930707248175,4579597.27926737,16544.508502069,8.05788273560668,3425651.03984614,15834.6188781553,6.71368370757941,3363589.17776611,14711.8293759058
1.09313421342573,0.269787094633487,18.3486213783664,7473553.73510247,18392.1634222602,13.6055106799989,5679650.13510781,17254.1193169689,11.4166368697669,5586640.32383319,16125.4754544521
1.16353708560182,0.253294551446036,19.3006052453165,7807702.87341942,18602.2385594405,14.3525159142037,5933985.08510585,17410.6285379781,12.0585241996898,5831190.91760775,16278.0035158916
0.666990065841271,0.149380220608357,12.0778132386064,4892196.01052472,16730.7577953095,8.79641129187009,3642987.09891646,15957.0056236215,7.33325832955454,3561188.60978157,14821.5726964024
0.625791021716615,0.277704533205264,11.4216910937777,4868028.20818216,16747.7402094567,8.30405946740926,3688681.23429659,16021.3872593798,6.92030576305187,3650952.78229795,14916.1533192629
1.2872883792905,0.0682895046108363,20.9215711223679,8132387.51319145,18773.2651233611,15.6350010064885,6109575.92102628,17480.1239198462,13.1651796776446,5944792.48973317,16308.8488487766
1.17788369772611,0.203075267913707,19.4918577311636,7799994.55906256,18587.0586963492,14.5030748430648,5905764.44450769,17381.2540113878,12.1880907213793,5787080.32347935,16237.9740234473
1.28022979119332,0.0535028078864158,20.8308295654283,8074372.13569719,18733.0953995688,15.5628084189391,6057219.84308493,17443.5934641668,13.1027005522509,5888341.39883594,16269.1087513643
0.895437046496365,0.232911988960964,15.5526083274947,6353918.82018991,17671.747257452,11.437818631755,4795440.98473015,16691.1811829819,9.56555942409674,4709395.21753614,15559.7282733179
0.88338688620084,0.123983002225124,15.3758394892409,6104063.87115503,17488.9759817772,11.3018617751159,4552297.09768314,16512.1054322283,9.44981189709196,4435179.74104995,15358.2363285963
0.899233674551709,0.0743938722182641,15.6077440475148,6109382.3785617,17481.3490335503,11.479877141808,4533054.34081745,16487.6194660125,9.60097368196803,4399471.14304974,15322.667967208
0.948814299147787,0.0524813288761292,16.3255952268324,6347236.92157541,17627.8319747347,12.0328459777945,4706014.65196002,16590.3542618972,10.0715710339228,4560784.04700375,15418.9905474726
0.981590177911789,0.267979300484811,16.7939784004338,6882203.59082846,18014.9739694566,12.3954536002741,5219120.14903454,16964.5453032908,10.3812045954863,5134896.12654436,15837.6281984836
0.661942218506989,0.214959828690084,11.9981002269742,4976344.4640229,16799.5945852524,8.73658788819876,3738881.96054544,16034.0709220604,7.28317736291402,3677207.88303068,14912.7255316856
0.654707461317728,0.157384020118677,11.8830908707229,4832107.84612507,16695.1488830161,8.65004530336015,3601706.82521377,15934.0276938038,7.21032361868497,3524088.42714654,14801.2644102625
1.38694371782615,0.0638317717413211,22.1808000130508,8608447.98248061,19078.4541515089,16.6409831935418,6486657.57766829,17719.0856100755,14.0375666399746,6316751.10559098,16548.5011751078
1.06897460311029,0.315246448583779,18.0168526291423,7421905.48756255,18368.7696747259,13.3463354160711,5659832.45423171,17252.4349045902,11.1944758150897,5582226.47378395,16133.7081952619
0.68795996894716,0.101583420877635,12.4082160528099,4934836.22809154,16745.783458639,9.04508012064064,3651525.17747205,15948.9177565758,7.54219510474674,3552549.36496544,14801.8628825407
0.998229076011532,0.1339209605685,17.0293542879383,6750551.7799218,17902.2890032527,12.5776274820277,5055514.33164701,16829.3418705206,10.5365044471294,4929839.71260852,15673.7261454344
0.84887152880185,0.152564898147449,14.8662120722565,5958203.05253437,17402.9328476493,10.9114176819553,4454024.39595438,16458.214107799,9.11851518301367,4349294.40847945,15311.9033742287
1.13793406462063,0.314960789790241,18.95702366082,7776610.05663191,18595.0577000423,14.082470400598,5936931.09407587,17426.7895578205,11.8263135376168,5854219.46303853,16307.316326052
0.95190329464605,0.170476275761333,16.3701453011719,6560074.37398446,17788.9102647856,12.0674763160018,4925059.11428803,16756.5226890446,10.1013101654732,4814640.78874042,15609.918104013
1.09115578561783,0.226010341878325,18.3214878890444,7392325.19820846,18331.1610916376,13.5842105333224,5596552.13814949,17191.4770622369,11.3983003990945,5490633.11454354,16053.6045758467
1.368373921209,0.216404033565634,21.9492910212696,8755947.24918085,19202.6827628311,16.4556040987679,6668698.97389599,17867.9916869302,13.8766378902473,6545002.27144696,16729.3925679062
0.959690729111369,0.21902244550726,16.4817801900262,6682966.63569692,17877.6341238851,12.1538212911996,5042461.11503045,16841.9479996241,10.1750029762401,4945734.1011951,15705.3324912236
0.947333627156874,0.288804618467507,16.30477761761,6731726.19575072,17923.8754359542,12.0172278675805,5112469.37136545,16902.9873266618,10.0587200382721,5037715.83844754,15781.4544412379
0.76159293490091,0.271874877817041,13.5504297075733,5662411.2427148,17243.7617590576,9.9091591584343,4285729.44374899,16385.3661254427,8.27081043748202,4227110.84004265,15268.8445282529
0.952185337361107,0.281075930461754,16.3743974428685,6745207.67735563,17930.7440762934,12.070972861336,5119287.48198312,16905.3286789427,10.1045023705634,5041758.86067304,15782.0163859629
0.839954185419308,0.217535076273843,14.7337035083843,6017710.82499264,17455.3458300103,10.8102174293471,4530445.58927442,16522.4362276849,9.03287171524267,4446046.82942281,15390.2009857637
1.27731971731919,0.214087274304525,20.7935033972749,8312486.46489957,18917.617677036,15.5333647450988,6315080.65349267,17642.9197595456,13.0773737304383,6194321.31183539,16502.4409518273
1.3196861894359,0.329719710595293,21.3355697714738,8699264.21329596,19188.477675384,15.9651808123812,6671641.94741188,17894.7700925961,13.4513206447102,6583605.23068047,16779.3478554606
1.12041015080881,0.121651940481999,18.7198909260563,7375207.25381123,18298.5850529657,13.8960474887544,5536428.7112316,17129.1622568839,11.6658529590078,5397243.5332151,15968.9312835404
0.644984535849374,0.0908565621817248,11.7280962683369,4656684.69529194,16568.9643138729,8.53352854922457,3436641.40232427,15814.4092995858,7.11230591153882,3340825.80430206,14668.5914344734
1.0825412224256,0.152801738149408,18.2032911394133,7228642.52299171,18211.3450639293,13.4916708723604,5435858.96012167,17073.0192874174,11.3188218404244,5308759.48403348,15919.7850086523
0.731376388967256,0.0649931020863317,13.0848502107557,5129757.42210622,16859.4912904652,9.55596365345892,3780991.41746115,16018.511870847,7.97230975972662,3665104.34633819,14860.6542613069
0.937749150609715,0.0854305679302619,16.1664866445492,6341185.67842911,17631.142122927,11.9101183428899,4716662.87370602,16605.133223878,9.96708137552124,4582345.44178408,15441.0782820808
0.927823667578853,0.141802495982668,16.0233130913843,6380446.20932089,17668.4348390416,11.7998413442733,4773190.28844995,16654.4509971509,9.87329587810917,4656653.81541773,15502.6104366112
1.39628010020733,0.21333007483779,22.2968293390317,8883541.48147648,19284.0581617745,16.7342859997948,6769329.46957806,17931.3332833428,14.1187556746244,6643837.84440574,16792.679314473
0.752046274141251,0.237827787644915,13.4039580673473,5548565.95344327,17164.0631766604,9.79799596354046,4182759.18512048,16312.7366513298,8.17689711219462,4115298.45020205,15189.683288794
0.778375282104113,0.125224515304903,13.8061752625471,5508305.05249142,17112.242814595,10.1030851552687,4097635.2325506,16230.1008041626,8.43423038700417,3993380.68380389,15081.8359165237
0.827107028707971,0.298374364599155,14.5420635956394,6082127.14713878,17514.5641486318,10.6639795229968,4618218.87864024,16597.8852354323,8.90915697629714,4559332.42344515,15483.2586814582
0.898342201826556,0.116730206291813,15.594814557372,6175342.61434685,17532.6081961601,11.4700230460849,4603630.85976874,16542.2936977842,9.59268628625503,4482731.05416685,15386.2844473257
0.807995926258117,0.0962776134926466,14.2546085247533,5629844.10388721,17182.3240876389,10.4443091864452,4176287.63817249,16271.2000576678,8.72270020566365,4059728.30555062,15115.1674482544
0.629739116199376,0.306330320995702,11.485125619531,4942261.62746514,16801.2236084785,8.3516524782471,3758732.01542053,16072.2330508647,6.96030445138098,3728854.71213224,14972.6189333394
0.871516993615122,0.234717034345355,15.2014800881472,6223942.27773002,17589.777681082,11.1683375111411,4696524.38677296,16630.0577844286,9.33667252554666,4613629.6788204,15499.9789100777
1.31100659078056,0.333502716248474,21.2251413591964,8663407.57193434,19166.2418069687,15.8771266608232,6644761.8544472,17878.5649125877,13.3750367012131,6558209.30682814,16763.8167613511
0.896556816494443,0.131176836196845,15.5687603355836,6189613.12655387,17544.8707599657,11.4500292651895,4621383.88720198,16557.0018082876,9.57572218474281,4504971.38292554,15404.1031699882
0.946523116725072,0.242483987505466,16.2930457648794,6650359.65112681,17862.0319619652,12.0080817863315,5028168.48677995,16838.8118396388,10.0508377274929,4939709.83660953,15707.5471193759
0.765452666499992,0.0759913064740688,13.6089245952714,5348810.08836533,17000.1284963926,9.95316740579458,3952558.2064672,16127.3454093398,8.30746910497823,3835378.7014071,14969.5551299913
1.13137955245747,0.139472606623994,18.8683632604425,7460565.93650589,18356.8556799858,14.0125642528123,5611210.01996454,17180.5076330993,11.7659948007989,5476575.62656829,16023.9597966068
0.920179054091858,0.201714215817013,15.9127481611855,6438311.47199068,17718.3776959428,11.7147821702419,4845730.41992757,16714.6998271569,9.80102401222735,4747801.97796972,15575.7447248131
1.30682957953831,0.1103274174459,21.1717071580287,8294047.89866446,18885.342627626,15.8342284538907,6255903.03390509,17582.3682514304,13.3376968700235,6102826.14340127,16420.24369452
1.38607435194787,0.10825978110094,22.1700164999523,8672937.728104,19128.4614422618,16.6323892826959,6556864.00723759,17773.3804917686,14.0301273913958,6400267.13336933,16612.2043978935
1.10766406896627,0.215563241013996,18.5468425479418,7460964.07310533,18372.8249440285,13.7605820677025,5645495.80010832,17219.8585228045,11.5496462880382,5535242.37399852,16079.5992328084
0.679273189469918,0.253621616945218,12.2720754692543,5147491.41225815,16916.1859313871,8.9428065121245,3887014.3252059,16135.4885498031,7.45660207435577,3834249.74583549,15020.8456600805
0.699101968690104,0.115704123666203,12.5829143864557,5025938.48298954,16806.3723636165,9.1768316586644,3727279.75815632,15999.3031097679,7.65309209514715,3630892.01271101,14854.3566727654
1.21621248003407,0.142474512878111,19.9985225841396,7896470.57865808,18636.6095295357,14.9029702456618,5955148.41437159,17398.7170813107,12.5327290433905,5816119.41501039,16242.6482294771
0.963303611937026,0.060864321944898,16.5331412628295,6440512.01412517,17689.0477388675,12.193222981126,4781930.84058225,16639.9798090354,10.2083004190604,4637774.54841481,15469.9264773421
1.1415109984639,0.150281241898411,19.0050097040575,7530049.21196854,18403.5286064252,14.1198903757752,5670468.92937181,17220.4308685016,11.8582735277494,5538369.35047243,16066.1042955521
1.24796452119858,0.062974267931084,20.4134638323257,7929261.25331673,18641.7861713837,15.2314230380457,5946441.35882282,17375.3530834219,12.816212841768,5781966.51466153,16202.6018524239
0.745489702093812,0.124718757888723,13.3028184988229,5315743.22403935,16990.7377401381,9.72111953186963,3951101.26555541,16139.4768188296,8.11174220661142,3850998.33423934,14993.1688290858
1.03744761285978,0.177937682154979,17.5795900538223,7032225.2377211,18091.2456460039,13.0052476823476,5294256.8268788,16989.8760892305,10.9021710868985,5178274.38105885,15842.6831794066
1.15572419358451,0.299819820042436,19.1960974423049,7842681.11750942,18634.1474190906,14.2703564340288,5982031.84685902,17451.7126960509,11.9878808136393,5893626.71136856,16328.9559646897
0.663640685896487,0.261982019517415,12.0251707057373,5068662.81371191,16868.9559841146,8.75702805373327,3831732.15342046,16104.0530465052,7.30048137740753,3783706.3554253,14992.380536014
0.866469589407929,0.156701861500579,15.1268438991412,6064303.68908604,17471.083699931,11.1109777148877,4537249.59093945,16511.0406245242,9.28781434047702,4431739.00258021,15364.7860974099
1.20032676257046,0.151424344753561,19.7892818117558,7830880.76279923,18596.3773506676,14.7376357719138,5907370.42813293,17370.4902030834,12.3901500505515,5771919.99166687,16216.2795887838
0.94349815081361,0.224285447213053,16.2495247684027,6603634.58859396,17828.3560356578,11.9744546852668,4983662.44317972,16806.4810646239,10.0221540617172,4890087.48926159,15671.4802440665
0.968207803027008,0.160051547550153,16.6033334465967,6631483.5606727,17832.079592504,12.247694212006,4975394.95894182,16785.472039693,10.2549409736938,4860295.02461095,15636.1767833278
1.35097873609095,0.256041527095549,21.7311135791732,8734463.46538175,19196.5989622601,16.281029052902,6668329.15916075,17876.4195065287,13.7251363884428,6557082.66401268,16745.8957364059
0.904396700588063,0.193646895141513,15.6833142510484,6337748.74393955,17652.7545810138,11.5382091071595,4764577.36149196,16662.0369041087,9.65081587186029,4665901.40859192,15521.9727328185
0.967264836972726,0.26087981315244,16.5900633826521,6793309.06991833,17956.9038022544,12.2376221336384,5147091.52935167,16917.7222855416,10.2465386815299,5062098.91903991,15789.705158311
0.67217614656156,0.100263276189834,12.1596265346967,4837739.091358,16684.5920689387,8.85787222883714,3577629.37006317,15903.2634070874,7.38477508855283,3480551.46693419,14757.1664849781
1.11574660701093,0.32006008460536,18.6568702355328,7671428.62861422,18528.9562280088,13.846974751025,5856842.20852778,17377.5209133878,11.6239726080277,5777185.42903178,16259.2805846162
0.705660904687592,0.192985035082356,12.685651261546,5198936.02302756,16933.6336865354,9.254508192868,3896002.6371554,16124.1586585465,7.71868821424156,3821559.01001663,14994.879304557
1.08388096553124,0.1447228644481,18.2216686928156,7222532.23185509,18205.7572424027,13.5060206178215,5427453.85612839,17065.8227901132,11.3311159081782,5297842.27869123,15910.8637227888
0.632396117221611,0.348421375218006,11.5278468938059,5032247.30306897,16867.9229885084,8.38375515576675,3847345.64683863,16138.2445689903,6.98735354247728,3829494.57963157,15047.1706935055
1.17478446926186,0.22985643470725,19.4506359848664,7827130.79792948,18609.8777487143,14.470633512845,5938901.90124972,17408.3399436856,12.160184200949,5828404.75099918,16270.7320106559
1.25007392622773,0.2792205376158,20.4410845814903,8281285.72438687,18910.5999571192,15.2536475362879,6318529.73914558,17659.7049048669,12.8356244843198,6218550.28634734,16532.7848501169
0.83585974477274,0.206411333881529,14.6726286455949,5975729.1694216,17426.2561571481,10.7635194827462,4493047.40527062,16496.3430375263,8.99327099483132,4405825.42620995,15361.9727662911
1.21787824736632,0.250076229982539,20.0205097856538,8075651.4779351,18773.0489933836,14.9205237058351,6143456.41990142,17542.2973323786,12.5479874934285,6036472.0631524,16409.0219415475
1.12454241292205,0.186675334672927,18.7759581979457,7501413.81662261,18392.6972512381,13.9401325613583,5664234.50283888,17224.9320391941,11.703814697106,5544160.31764467,16078.4170828576
1.0708525855712,0.0540614995829767,18.0423695199361,7006763.75311126,18048.9755389393,13.3657934293548,5218294.97477202,16912.6839798731,11.2107562972467,5062660.6542347,15738.7552771813
1.06981362261614,0.135280656054315,18.0281638231844,7133438.7863968,18146.8712189328,13.3548466385762,5353711.44123623,17017.143617536,11.2014969806778,5222377.37203642,15860.387985988
