npv_cost_gbp,total_co2_t,first_overlay_year
107899.056322385,156.7185024,10
130080.079988916,132.1120128,12
111276.89633911,156.7185024,10
110837.474517894,133.5921024,10
103752.463763156,156.7185024,10
113465.26617769,132.1120128,13
117359.822140496,133.5921024,11
136514.854185759,156.7185024,10
115496.910277641,156.7185024,10
107303.296849906,132.1120128,12
122775.615955971,133.5921024,11
131018.571955257,156.7185024,10
98052.7802277238,133.5921024,11
113597.028473995,158.198592,9
97658.7192771245,132.1120128,13
102950.846481174,156.7185024,9
123226.184730526,108.9856128,14
96919.655323792,156.7185024,10
134166.128823472,156.7185024,9
93287.007350248,133.5921024,10
127093.880152344,156.7185024,10
138966.415446025,181.324992,8
134446.999232118,204.451392,7
122024.643917066,179.8449024,7
131866.823812165,108.9856128,14
134170.213477575,133.5921024,10
137887.733403399,133.5921024,10
90320.5356299586,108.9856128,18
84817.3943424849,108.9856128,13
87228.7151180515,132.1120128,13
91737.876548501,158.198592,9
148286.552867633,156.7185024,9
134092.062238713,133.5921024,10
90000.1292517863,156.7185024,10
138081.963651399,202.9713024,8
146495.933366283,132.1120128,13
117925.851138211,133.5921024,10
137417.875595763,204.451392,7
186320.82254053,181.324992,8
78338.0945263481,132.1120128,12
110020.339526553,108.9856128,14
126904.253951516,181.324992,8
108359.52538845,156.7185024,10
138730.843016257,156.7185024,9
97438.0843074867,133.5921024,11
105184.143383997,132.1120128,12
102957.87863848,181.324992,7
128282.242032509,107.5055232,16
81505.0771336675,132.1120128,12
79657.1249138626,108.9856128,17
105299.098903494,156.7185024,10
111533.59085861,132.1120128,12
137968.534970175,156.7185024,10
147946.861897254,133.5921024,10
140156.825332933,133.5921024,10
85013.3049497394,132.1120128,13
105062.296244855,132.1120128,13
132217.828617858,156.7185024,10
95090.7789201871,158.198592,9
153507.55747185,156.7185024,10
162338.038609597,204.451392,7
126592.042633259,158.198592,9
131643.443978196,132.1120128,13
147759.381567199,132.1120128,12
125497.604044068,156.7185024,9
106720.658873103,132.1120128,11
143980.015104189,133.5921024,10
118534.386584175,132.1120128,12
127627.237148843,132.1120128,11
90217.8310524673,156.7185024,10
102970.806413782,181.324992,9
129747.066861811,132.1120128,11
89316.7583059419,108.9856128,14
166289.059207812,202.9713024,8
121584.029563628,133.5921024,10
136528.490801975,179.8449024,8
107971.687454487,132.1120128,13
89464.1647560513,108.9856128,13
131515.041976652,156.7185024,9
148196.415391763,132.1120128,13
122684.437895472,132.1120128,11
110834.456190593,132.1120128,11
115869.656149106,132.1120128,12
118948.819378191,108.9856128,14
117173.56641158,133.5921024,10
132529.524672281,132.1120128,13
139960.31850831,133.5921024,10
132344.878501185,133.5921024,11
118803.105634826,158.198592,9
144159.915162935,133.5921024,10
85798.4769974501,132.1120128,12
137471.385909485,205.9314816,7
120283.238003448,132.1120128,13
116591.316469009,156.7185024,9
117739.960104797,156.7185024,9
83034.5425285542,132.1120128,13
136135.037547875,158.198592,8
116929.423234767,108.9856128,14
112082.655135291,108.9856128,14
93902.0542302923,156.7185024,9
171911.641468303,181.324992,8
111513.80206112,108.9856128,14
146607.746125607,156.7185024,10
113307.520558074,133.5921024,10
105968.749277183,249.2241024,6
90811.5315407817,156.7185024,10
116985.290085812,132.1120128,12
114446.217009971,133.5921024,11
111554.978782276,132.1120128,13
86383.6004587479,156.7185024,9
165445.972753748,158.198592,8
102266.217990262,108.9856128,14
136069.244294814,132.1120128,13
89557.9603460896,133.5921024,10
142805.567496482,156.7185024,9
165014.659145724,179.8449024,8
99987.4593550815,108.9856128,15
101860.293884868,132.1120128,12
128951.566279735,156.7185024,10
112538.827628485,132.1120128,11
113993.174346821,132.1120128,11
107656.849742265,108.9856128,14
144560.279086437,204.451392,7
115609.072393649,156.7185024,10
117606.050347242,158.198592,8
107426.165030302,108.9856128,14
130340.749672312,181.324992,8
98864.9154120086,108.9856128,14
90992.781584792,133.5921024,11
113853.053065205,107.5055232,16
141047.349848993,133.5921024,10
107557.145718723,156.7185024,10
90762.0086167412,158.198592,8
133400.689982721,158.198592,9
104554.033759122,132.1120128,13
125543.591776454,156.7185024,9
169211.898737468,156.7185024,10
151657.216275989,133.5921024,10
124913.79940504,133.5921024,10
104930.099702588,108.9856128,15
143127.228459294,181.324992,8
99474.2507856754,132.1120128,13
100859.559767217,181.324992,8
137217.333129645,205.9314816,7
97294.138177046,132.1120128,13
90550.7057873698,108.9856128,15
115623.805900555,156.7185024,10
120127.694566483,156.7185024,10
99447.2797212264,108.9856128,14
208510.823791034,226.0977024,7
158622.491292114,132.1120128,11
111358.561046502,156.7185024,10
153201.532110488,156.7185024,9
115883.615633187,132.1120128,13
100412.98880991,133.5921024,11
139901.44967655,181.324992,8
87951.5350562239,108.9856128,14
86376.4561799482,108.9856128,13
106754.231632662,132.1120128,12
105434.143539946,156.7185024,10
155715.540735919,156.7185024,9
81697.906920597,132.1120128,11
126743.724887501,181.324992,8
141573.672676354,132.1120128,12
117077.063956765,158.198592,8
126474.064740141,132.1120128,12
82727.0227306136,108.9856128,15
98359.197599674,156.7185024,9
98007.3687318984,156.7185024,10
110385.473959257,108.9856128,14
88382.2378056461,133.5921024,10
91733.1502784764,156.7185024,10
88488.0186795695,132.1120128,12
165979.088305638,205.9314816,7
140582.586331779,132.1120128,12
81849.8104574144,132.1120128,13
104702.114895794,132.1120128,11
100278.038405436,108.9856128,17
110505.413673607,205.9314816,7
76693.8284260791,132.1120128,12
115448.513381505,133.5921024,10
123567.345500266,132.1120128,12
76256.811358808,108.9856128,16
145400.83897615,132.1120128,11
163099.107261703,156.7185024,10
149248.064413027,204.451392,7
129134.427296003,158.198592,8
133129.374344752,156.7185024,10
96774.293058116,156.7185024,9
89984.3181847846,132.1120128,13
113134.770404304,132.1120128,11
117462.627846088,202.9713024,7
124644.816810363,132.1120128,12
107799.814494798,108.9856128,15
113315.648037188,156.7185024,10
127197.913161684,132.1120128,12
153969.036654525,158.198592,9
101156.076128821,156.7185024,10
126661.699746589,156.7185024,10
85392.1195972253,132.1120128,13
114471.467125674,156.7185024,10
141817.869339689,132.1120128,13
94536.4561421289,156.7185024,10
99976.4003421281,108.9856128,13
91495.7927180684,181.324992,8
144783.535475508,132.1120128,12
91716.8021342779,156.7185024,10
147043.364764472,156.7185024,10
125121.779553544,181.324992,8
105447.924878048,108.9856128,13
113257.313043115,132.1120128,11
111606.319625935,156.7185024,9
133564.686499671,156.7185024,10
130823.149884725,205.9314816,7
144802.741719508,182.8050816,8
117470.892380967,156.7185024,9
112006.174995448,133.5921024,10
134285.737835784,107.5055232,15
141077.221091163,132.1120128,11
92567.5983560583,156.7185024,9
99014.9013754674,108.9856128,15
129313.933485472,107.5055232,16
123140.456438762,132.1120128,12
154511.243332015,156.7185024,9
95575.7202130205,181.324992,7
77474.3150470303,108.9856128,14
136439.630005272,202.9713024,8
83156.4956489072,156.7185024,10
120204.497486292,156.7185024,9
104690.768944368,133.5921024,11
100049.863953525,108.9856128,14
91852.569611519,132.1120128,11
94328.0209005182,132.1120128,13
130300.991137166,132.1120128,13
125869.796025811,156.7185024,9
90838.3751356688,132.1120128,13
104485.531930447,156.7185024,9
129940.070716371,132.1120128,13
89565.7188455433,132.1120128,12
116524.264926688,156.7185024,9
142022.518811541,156.7185024,9
135751.584441044,181.324992,9
181642.964265837,181.324992,7
99335.4212055575,132.1120128,12
78004.0107149163,132.1120128,13
76207.4330051669,132.1120128,12
108372.488116742,133.5921024,10
71939.2625517529,108.9856128,19
90099.7001071952,132.1120128,11
138275.642325415,133.5921024,11
145185.928072778,133.5921024,10
135830.653418763,182.8050816,8
133174.128832072,132.1120128,11
114760.210366381,132.1120128,12
92117.4514535395,133.5921024,10
122865.380095689,132.1120128,12
141037.653952118,227.577792,7
151847.370911703,158.198592,9
146613.025533619,156.7185024,10
93646.0690761073,107.5055232,16
109189.524668105,132.1120128,11
115663.277241387,156.7185024,10
101939.276171914,108.9856128,14
82388.4366314712,133.5921024,10
161645.345069533,227.577792,7
111581.327478228,156.7185024,9
105942.555567615,108.9856128,14
103249.518809762,182.8050816,7
112979.459919264,156.7185024,9
77731.6091841356,108.9856128,14
101763.874080077,132.1120128,13
109173.945576365,133.5921024,11
117759.397451752,132.1120128,11
115466.660085103,107.5055232,16
136201.090165558,132.1120128,12
107252.557909889,132.1120128,11
96231.1917320721,181.324992,8
132064.244168139,107.5055232,16
99241.9823259776,108.9856128,13
96190.7767143217,132.1120128,13
127191.916272851,156.7185024,9
134352.17272457,132.1120128,12
147683.373057615,133.5921024,11
133359.520333401,156.7185024,9
103262.513971468,133.5921024,10
156325.828502725,181.324992,8
114419.693919158,133.5921024,10
96523.4478037347,133.5921024,10
95038.0112685568,156.7185024,9
130025.514903154,156.7185024,9
91172.1335043168,156.7185024,9
74188.5529839166,108.9856128,14
98715.5486856979,132.1120128,12
163191.733392823,205.9314816,7
89599.5744997452,133.5921024,11
126090.032312114,181.324992,8
118815.758364684,132.1120128,12
145540.643657405,133.5921024,10
141921.218613328,158.198592,8
137445.152050239,205.9314816,7
122940.164024137,132.1120128,12
146823.395884842,158.198592,9
133461.283804201,108.9856128,14
108607.080119537,181.324992,8
99099.029933183,182.8050816,7
129526.788781045,108.9856128,13
138429.381036028,132.1120128,13
75295.6460840811,108.9856128,16
111275.872296541,202.9713024,7
119376.334087413,108.9856128,18
73864.8582342427,108.9856128,13
86222.1049085126,132.1120128,12
103485.952693475,181.324992,8
126494.417025492,158.198592,9
85848.1333844716,108.9856128,14
158039.434634418,181.324992,8
114402.573851623,132.1120128,12
132112.097314483,132.1120128,13
113750.256928515,133.5921024,11
190305.281883589,181.324992,8
112215.689628573,179.8449024,8
83624.5643669009,132.1120128,11
179557.630250505,181.324992,8
128023.05283324,156.7185024,10
147756.392049662,156.7185024,9
85804.5522799068,107.5055232,16
147253.315635683,204.451392,7
137593.89620058,132.1120128,11
138402.572151714,133.5921024,11
144221.749810574,156.7185024,10
94216.6124838679,132.1120128,13
126994.688055626,181.324992,9
90506.7342025099,133.5921024,10
81948.8087499989,133.5921024,10
105571.283027245,132.1120128,13
146294.069994684,132.1120128,13
104554.03942898,132.1120128,11
90822.3790997962,132.1120128,12
87078.599056326,156.7185024,9
109330.68390199,108.9856128,14
81351.4865695939,133.5921024,11
140184.22025552,156.7185024,10
92341.936071337,132.1120128,11
142950.393253536,132.1120128,11
104488.183741841,107.5055232,15
136978.419807752,158.198592,9
101101.234870838,179.8449024,8
157649.197011342,181.324992,9
89858.1774864022,132.1120128,13
82392.1509059498,132.1120128,12
114707.32514797,108.9856128,15
96160.1515010158,156.7185024,10
135310.822976375,156.7185024,10
98393.1608673727,132.1120128,11
75531.0896728479,108.9856128,13
119050.846817818,132.1120128,12
101434.267321007,132.1120128,11
119709.819200742,133.5921024,10
88630.6894395178,156.7185024,9
93912.9730582863,108.9856128,13
208257.85156117,205.9314816,7
127214.114166901,108.9856128,14
111741.700142892,133.5921024,10
82021.1249546108,108.9856128,17
91915.9472628377,158.198592,9
107641.472237765,181.324992,8
150807.641692339,204.451392,7
122280.771704537,108.9856128,15
92275.2773980152,204.451392,7
143622.061139781,182.8050816,7
142936.335148173,158.198592,8
200971.53597929,202.9713024,6
140736.211879522,158.198592,8
138302.721076128,108.9856128,14
106869.251873981,181.324992,8
95392.8027480404,133.5921024,10
106794.704310502,179.8449024,8
94704.9144571009,132.1120128,11
121498.845397738,227.577792,7
165795.511901545,204.451392,7
134489.818196407,156.7185024,10
135055.915370369,132.1120128,11
98097.1491205666,133.5921024,11
79446.5491108496,132.1120128,12
87766.037479087,108.9856128,17
76171.4843668024,108.9856128,15
139495.252813225,156.7185024,10
122286.66791804,133.5921024,10
102155.826274196,132.1120128,12
156443.242715229,158.198592,8
87877.2799295023,133.5921024,10
111041.854381344,181.324992,7
92105.8891201047,156.7185024,9
84297.2941346475,132.1120128,14
126942.630619968,205.9314816,7
154239.882693971,202.9713024,7
179317.606061068,181.324992,8
120132.659335905,156.7185024,9
123546.478649218,181.324992,8
105198.865597686,179.8449024,8
112149.777061153,133.5921024,10
100165.993158078,158.198592,8
125252.451781196,158.198592,9
129546.532084978,227.577792,7
164382.944776431,205.9314816,7
120262.655276024,156.7185024,10
124098.57737256,108.9856128,13
164512.735001453,156.7185024,10
124724.15402512,156.7185024,10
138036.910458279,132.1120128,12
97464.1831188661,156.7185024,9
121942.988974737,132.1120128,12
88728.0750294739,108.9856128,14
150087.845054574,181.324992,8
147562.590694092,156.7185024,9
93254.3011390082,132.1120128,12
123521.296531324,181.324992,8
115087.394592008,179.8449024,9
120713.582003389,108.9856128,15
117009.821681882,156.7185024,10
136634.378150331,132.1120128,13
119932.515783894,108.9856128,15
109975.870105022,132.1120128,12
195883.273062081,182.8050816,8
101342.540688406,179.8449024,8
118691.013980709,133.5921024,11
183697.407715445,179.8449024,8
140032.026956921,181.324992,8
86564.1475526392,133.5921024,10
124887.339998023,133.5921024,10
150169.89951142,156.7185024,9
141231.799962067,158.198592,9
107566.917272066,133.5921024,10
116729.151264802,132.1120128,11
122137.345660788,108.9856128,15
117118.197946535,132.1120128,13
140461.588992311,133.5921024,10
76726.6689324243,108.9856128,17
122073.274965775,108.9856128,14
89050.5615429625,132.1120128,12
117208.170763021,108.9856128,14
136906.218031015,204.451392,7
114384.138586706,158.198592,8
138831.341291783,132.1120128,12
119267.840867739,181.324992,7
140238.61602943,158.198592,9
132075.021744492,108.9856128,15
139854.872433671,133.5921024,10
82479.7887944304,132.1120128,11
170790.03181659,181.324992,8
168362.839658472,205.9314816,7
140780.577825583,132.1120128,12
146434.326147195,202.9713024,7
109004.195890099,158.198592,9
117365.897161461,108.9856128,16
171465.318854471,182.8050816,8
120207.218803655,132.1120128,12
112849.868810353,133.5921024,10
147953.823013204,158.198592,8
85366.3453450746,158.198592,9
120451.008928897,204.451392,7
97148.2474302112,133.5921024,11
154975.905192478,158.198592,9
90355.5507304836,156.7185024,9
95609.7063025591,132.1120128,13
164875.463510414,204.451392,7
136439.47750693,132.1120128,12
136981.719245777,132.1120128,12
103479.838255936,156.7185024,10
149741.775988867,156.7185024,9
118704.329514757,108.9856128,13
117923.650351172,156.7185024,9
142413.739654111,132.1120128,12
147896.09367816,156.7185024,10
131947.147232625,133.5921024,11
91192.1216883082,156.7185024,10
114550.888666331,182.8050816,7
119446.675176036,132.1120128,12
96205.513038469,132.1120128,12
164924.159188652,181.324992,8
88322.6766560238,108.9856128,14
135981.84396369,132.1120128,13
103915.470348509,132.1120128,11
122189.484907455,108.9856128,18
112471.490085875,132.1120128,13
98647.9508866767,108.9856128,15
112566.142742979,108.9856128,17
139233.480307682,205.9314816,7
132353.648297371,108.9856128,17
131002.668117866,132.1120128,13
103486.246499374,133.5921024,11
81630.2220546823,107.5055232,15
78754.694569907,108.9856128,14
98974.4703003328,156.7185024,10
124767.161696461,132.1120128,13
111410.87287236,132.1120128,12
174552.290941717,156.7185024,10
125867.278932083,132.1120128,12
129677.165150376,132.1120128,12
88302.8392412854,132.1120128,12
134353.776603651,156.7185024,9
97736.214293036,158.198592,8
119816.839280039,158.198592,9
116807.343180431,132.1120128,11
85550.9642975542,133.5921024,11
99989.1955182809,158.198592,9
107970.648500038,156.7185024,10
119402.776035559,133.5921024,11
96012.3876871305,156.7185024,10
103246.105925535,132.1120128,11
123434.213710716,179.8449024,8
96923.6852874951,132.1120128,12
118495.256462121,181.324992,8
119283.435079415,132.1120128,13
130899.919045997,132.1120128,13
157087.639870849,181.324992,8
147885.773427937,202.9713024,7
152981.447365693,158.198592,8
129713.636873125,132.1120128,11
85741.9808414343,132.1120128,13
106434.536758435,204.451392,7
130859.324209942,132.1120128,13
121920.209000957,158.198592,8
109285.620462484,158.198592,9
87093.4758038837,132.1120128,13
103840.837293966,107.5055232,16
101436.984036464,133.5921024,10
125750.952281964,133.5921024,11
117737.90098891,181.324992,8
92009.2884375015,156.7185024,10
151485.600164991,156.7185024,10
138833.234031617,158.198592,9
96607.7522498501,108.9856128,14
139581.041596006,132.1120128,13
139362.219124238,133.5921024,10
79641.126614056,108.9856128,14
111457.937081246,181.324992,9
88708.8211758101,132.1120128,11
127013.301972243,156.7185024,10
92128.767797307,108.9856128,13
101122.309621867,133.5921024,10
100477.873870699,132.1120128,13
146474.235391094,156.7185024,10
99973.0829198209,108.9856128,14
89381.4189972375,108.9856128,18
103187.973865256,156.7185024,9
109304.060639984,156.7185024,10
115410.459287904,181.324992,7
165618.924946053,158.198592,9
95691.6221067607,156.7185024,9
138745.177393304,132.1120128,11
122289.10431095,205.9314816,7
110032.43311271,108.9856128,14
150023.608564073,156.7185024,9
169325.582951832,179.8449024,9
160938.274064509,181.324992,8
116944.762669781,108.9856128,14
161357.188899178,202.9713024,7
118779.937183262,108.9856128,17
79517.5351116851,108.9856128,15
75813.1444840749,108.9856128,15
112415.909882778,156.7185024,10
164642.067621246,205.9314816,7
129884.027927866,181.324992,8
83235.0765357397,132.1120128,11
102219.876856603,156.7185024,9
118144.163639621,132.1120128,12
139952.540029739,181.324992,8
116692.536650274,132.1120128,13
113024.760961485,132.1120128,11
86746.5635847111,132.1120128,13
123169.6148068,110.4657024,15
124663.296908947,108.9856128,14
146382.067702073,181.324992,8
133717.144628968,133.5921024,11
101134.105616343,108.9856128,14
107968.667535055,133.5921024,11
96105.1829846337,156.7185024,10
133794.063694546,156.7185024,9
128264.069446819,132.1120128,11
172349.030192867,156.7185024,9
186476.278439326,202.9713024,7
117085.975221809,204.451392,8
88967.8193290336,132.1120128,12
88749.2064260999,132.1120128,13
114647.248147981,158.198592,9
105280.003238993,132.1120128,11
100106.632733145,108.9856128,14
128759.040129879,205.9314816,7
95237.792803157,132.1120128,12
156800.849175801,181.324992,8
83523.3789328367,110.4657024,16
73673.6769437198,108.9856128,14
101112.418471521,132.1120128,12
103249.046195907,181.324992,7
88837.5086585517,108.9856128,17
112055.742995469,133.5921024,11
152927.553473764,156.7185024,9
106675.545367664,181.324992,9
145589.501769834,132.1120128,11
89673.1952593069,132.1120128,11
118198.716078347,132.1120128,12
162059.798552162,181.324992,7
86742.6576474865,156.7185024,10
149287.581036952,181.324992,8
157198.099223077,156.7185024,10
127705.165364139,132.1120128,12
136083.968627642,133.5921024,10
104032.483020265,133.5921024,11
148037.194261893,132.1120128,11
153601.29230381,133.5921024,11
117874.434040869,205.9314816,7
104545.122249978,132.1120128,12
106181.252879266,156.7185024,10
164180.28017186,181.324992,8
112656.177265165,108.9856128,14
111446.236836246,182.8050816,7
123943.879158469,108.9856128,14
110549.737026268,108.9856128,14
113501.646638038,133.5921024,11
116876.543520558,181.324992,8
148611.798967294,156.7185024,10
115959.15651495,132.1120128,11
146707.333692381,132.1120128,12
113156.985549094,205.9314816,8
139307.632748034,132.1120128,12
105101.163693088,156.7185024,10
146429.131072776,181.324992,7
85677.7135081972,133.5921024,10
83501.8954748138,156.7185024,9
91031.3045770115,132.1120128,12
111500.65511186,108.9856128,13
85631.8674421731,108.9856128,14
121490.658999006,110.4657024,15
97819.5682852103,132.1120128,12
156418.483130129,181.324992,7
123624.280561583,226.0977024,7
108181.51609937,132.1120128,11
73586.9565850613,108.9856128,14
97013.1495814818,156.7185024,9
79785.3250498659,108.9856128,14
122231.616137464,132.1120128,11
131285.426858204,156.7185024,10
115789.303935448,158.198592,8
89748.5998183531,156.7185024,9
124732.409497587,108.9856128,14
167501.654926173,156.7185024,9
119343.906801843,108.9856128,16
137413.104582231,133.5921024,11
97733.7521125035,132.1120128,13
134672.55584031,132.1120128,12
132188.629157737,156.7185024,9
121785.928382829,132.1120128,13
116467.895978391,179.8449024,8
97157.3328588579,132.1120128,13
113839.711082512,181.324992,8
102922.118551757,156.7185024,10
110870.330187133,156.7185024,9
112920.124168147,132.1120128,13
131794.740261653,181.324992,8
102152.866115113,108.9856128,13
127926.782762128,156.7185024,10
79652.7079373292,108.9856128,15
143879.61452176,181.324992,7
125813.497521859,132.1120128,12
125807.104693771,156.7185024,10
109165.49588513,156.7185024,9
109263.382257865,156.7185024,10
146414.257770725,156.7185024,9
91319.4637949263,133.5921024,10
121327.301829862,132.1120128,12
159209.370167265,202.9713024,8
181197.679867998,204.451392,7
122038.055795876,107.5055232,15
103940.113394252,133.5921024,11
100410.064203027,158.198592,9
93930.8310471897,108.9856128,16
156454.579727871,156.7185024,10
111256.737898935,132.1120128,11
140134.853431884,132.1120128,13
101469.468575248,132.1120128,12
121786.203211716,132.1120128,11
113422.651513588,132.1120128,13
92355.5456672174,156.7185024,10
94600.9812733646,156.7185024,10
127060.44293517,108.9856128,13
169882.008718015,205.9314816,7
107317.104223261,156.7185024,10
140435.355812575,202.9713024,7
148761.322549181,204.451392,7
103440.836685857,132.1120128,11
136321.861209979,132.1120128,12
175321.567409168,181.324992,8
75581.7147282258,108.9856128,14
165333.243958172,182.8050816,7
107367.376109578,156.7185024,9
99077.3998974417,108.9856128,15
138197.025287246,156.7185024,10
81283.903610331,156.7185024,9
131721.600326895,133.5921024,10
167502.148913999,226.0977024,7
89354.4447766622,108.9856128,13
141272.802902192,156.7185024,9
118433.650791977,181.324992,8
148054.891036388,156.7185024,10
127605.228266486,132.1120128,12
152909.870503978,156.7185024,9
138787.438581254,156.7185024,9
105461.640045299,158.198592,9
103260.620507815,156.7185024,10
96063.7304074525,132.1120128,11
191184.007261551,204.451392,7
99347.4707723321,132.1120128,12
101143.548667956,156.7185024,10
119377.994303562,132.1120128,11
128354.866787391,108.9856128,16
122234.308536532,132.1120128,11
83186.0828600732,108.9856128,19
92277.2231015413,108.9856128,15
112473.115185492,156.7185024,10
88706.1319658824,133.5921024,11
194547.306607363,204.451392,8
157563.181990977,156.7185024,10
131202.418979108,179.8449024,8
84242.198622629,108.9856128,14
106789.257347175,133.5921024,10
96574.2119632535,156.7185024,9
119250.339918555,202.9713024,7
137386.610080391,133.5921024,11
100281.549889985,132.1120128,11
126431.138461835,108.9856128,13
188446.783658433,181.324992,9
113292.638819464,132.1120128,11
113389.525776797,132.1120128,12
105204.838976302,108.9856128,17
116895.992026553,132.1120128,11
175411.027911737,179.8449024,7
85720.0124208318,108.9856128,14
123829.629378444,132.1120128,11
120144.772181993,132.1120128,11
141364.31382943,133.5921024,10
101011.612199756,108.9856128,13
101938.127149884,158.198592,8
103612.675858976,132.1120128,11
77541.1045539666,132.1120128,11
101163.088770657,179.8449024,8
111869.882788419,108.9856128,14
110151.390342231,108.9856128,16
111436.397201344,158.198592,9
78852.4060916861,108.9856128,13
154173.978469246,179.8449024,9
129853.457411235,205.9314816,7
124990.39687949,179.8449024,8
100515.838421416,158.198592,8
150560.523113399,158.198592,8
131881.447718485,108.9856128,13
115250.635618268,181.324992,7
79243.3576568471,108.9856128,14
122509.238877918,108.9856128,13
88036.8932205216,108.9856128,14
104201.189038234,156.7185024,10
120351.13309564,181.324992,8
131212.698855666,156.7185024,10
140137.865680058,156.7185024,9
100142.237249665,132.1120128,12
107819.00004896,133.5921024,11
144500.111397658,156.7185024,10
91183.7295951624,133.5921024,10
106193.244786104,132.1120128,11
148962.247416552,132.1120128,12
92828.1073763072,156.7185024,9
71981.715883398,108.9856128,14
131549.82308794,158.198592,9
81383.418051629,132.1120128,11
118768.001468949,181.324992,8
105526.659675514,108.9856128,17
127323.095318951,107.5055232,16
149529.023162416,181.324992,8
129191.364236624,156.7185024,10
80484.7221515369,133.5921024,11
124857.19988124,108.9856128,14
137144.871789826,132.1120128,13
98743.7939970924,132.1120128,12
148047.846160762,179.8449024,8
117882.494225317,108.9856128,18
146267.971094929,132.1120128,12
134137.063292972,108.9856128,14
111086.123218449,108.9856128,14
148971.517360227,132.1120128,12
135044.557406349,108.9856128,14
142037.100983654,204.451392,6
123206.230460666,133.5921024,11
107711.72534902,133.5921024,11
175896.926357104,181.324992,8
159279.897840419,182.8050816,7
151012.887099963,156.7185024,10
116487.198322244,107.5055232,16
171372.667836861,204.451392,7
129420.338409889,133.5921024,10
88885.783737567,108.9856128,18
82803.0711714068,108.9856128,15
73855.4368171154,108.9856128,17
175426.776521932,181.324992,8
101837.841584815,108.9856128,14
173041.217745632,156.7185024,9
101357.786084409,133.5921024,11
115735.161797966,132.1120128,12
114760.753392115,132.1120128,12
86455.0636296469,108.9856128,17
111585.697542085,181.324992,8
90545.7134851809,132.1120128,12
122210.340892686,107.5055232,16
158047.127708237,179.8449024,8
107206.624328723,108.9856128,18
103195.598322108,181.324992,8
108114.279929272,181.324992,8
126238.873066725,133.5921024,10
92515.2751831899,179.8449024,8
118540.636412102,108.9856128,14
147880.15361959,156.7185024,10
84826.371391874,108.9856128,13
95714.4452546599,133.5921024,11
136864.093292976,132.1120128,11
129433.073201973,132.1120128,12
107832.303298275,182.8050816,8
122424.653274933,108.9856128,13
77229.4511483239,108.9856128,13
108380.03205711,156.7185024,9
81779.5250561166,108.9856128,19
130565.46293503,156.7185024,10
175422.395745105,202.9713024,7
126110.333798454,132.1120128,12
141300.082219121,156.7185024,9
82726.5984739129,108.9856128,14
101884.107152697,132.1120128,12
150455.163015253,204.451392,8
133951.569992943,132.1120128,11
97034.2019925974,108.9856128,14
121213.329639914,132.1120128,12
117800.594103804,132.1120128,11
102082.907139004,133.5921024,11
87780.8586985179,133.5921024,11
143148.71490858,156.7185024,10
103047.267397123,108.9856128,14
113584.468607344,108.9856128,14
88619.5068135757,132.1120128,13
117856.553270038,181.324992,8
85853.3469167061,108.9856128,14
160669.936410124,205.9314816,7
129932.278809102,181.324992,8
130269.136941801,132.1120128,12
73318.3997830432,108.9856128,14
157183.990248679,181.324992,8
136469.36774425,156.7185024,9
162713.355186189,204.451392,7
110900.279312939,132.1120128,13
126343.857206638,108.9856128,14
87224.6566910831,108.9856128,14
127619.512554656,182.8050816,8
86228.9132410708,108.9856128,13
96189.8059726116,156.7185024,10
95229.8550668612,132.1120128,13
90505.3497445846,156.7185024,10
144320.091626027,132.1120128,11
89076.9696104341,132.1120128,13
114880.395651962,158.198592,9
99280.924722007,133.5921024,10
159276.957392172,133.5921024,10
107571.754862541,205.9314816,7
153107.921681467,205.9314816,7
132997.005130811,108.9856128,15
118307.102027364,182.8050816,8
140153.825043659,132.1120128,12
138869.61619385,156.7185024,9
145341.909960264,179.8449024,7
130514.508300337,108.9856128,13
110609.732819945,132.1120128,13
119479.160303275,132.1120128,13
123381.894921725,158.198592,9
104158.111528925,132.1120128,13
142135.961554528,133.5921024,11
167671.190269437,207.4115712,6
143014.548967369,132.1120128,12
91546.5520262865,132.1120128,11
95749.8728587253,156.7185024,10
137255.234047198,133.5921024,10
135624.12384687,132.1120128,12
104322.406940701,108.9856128,15
107507.817730363,132.1120128,12
101491.633346664,182.8050816,7
96383.8446695182,132.1120128,12
118269.932354302,133.5921024,11
117217.809915729,132.1120128,11
135900.965849683,179.8449024,7
152043.843202825,182.8050816,7
117029.868796636,132.1120128,12
114253.485140488,132.1120128,11
188046.073724606,204.451392,7
135694.576319899,132.1120128,13
164863.450710283,204.451392,7
142470.2639195,156.7185024,10
127605.615890678,132.1120128,11
93971.8844909534,132.1120128,13
141385.74653903,158.198592,9
123210.794153353,158.198592,9
190225.38641731,205.9314816,7
141729.420469386,156.7185024,10
87307.0570477076,108.9856128,14
122254.870213764,108.9856128,13
127159.779666328,132.1120128,12
158319.19174341,133.5921024,10
97722.6875666878,133.5921024,11
131588.308147122,108.9856128,14
142183.595146308,132.1120128,12
81129.4258791457,108.9856128,14
131373.837711343,132.1120128,13
86130.823399856,132.1120128,12
125222.352561587,156.7185024,10
171121.618502026,156.7185024,9
119036.799147771,158.198592,8
156115.589362289,156.7185024,9
87355.8643386692,156.7185024,10
136113.373817994,204.451392,7
80766.2719793693,132.1120128,11
127743.839433386,156.7185024,10
110809.493305164,132.1120128,11
131127.438308104,156.7185024,10
107747.594366119,133.5921024,10
